model_type,pool_index,pool_cosine,layer,head,source_position,same_attention,different_attention,selectivity,input_attention,output_attention,self_attention,num_prompts
untrained,5,0.4275728166103363,2,1,40,0.012355353754733154,0.012335384128898974,0.0008087901595929578,0.01239268397912383,0.012297999951988459,0.012372667202726007,128
untrained,5,0.4275728166103363,2,1,49,0.010096310573889034,0.01010523520367594,-0.0004417795491855335,0.01013054143713445,0.01007106672136151,0.01012119825463742,128
untrained,5,0.4275728166103363,2,2,5,0.09087879171496943,0.09107821399257296,-0.0010959857073212203,0.09109488278627395,0.09087209701538086,0.0901651056483388,128
untrained,5,0.4275728166103363,2,2,10,0.04761724189475731,0.04764752112144281,-0.0003178428804786705,0.04768078215420246,0.04758232645690441,0.04736891621723771,128
untrained,5,0.4275728166103363,2,2,20,0.024393363649696225,0.02439495824389484,-3.26839320700494e-05,0.02435184959322214,0.024436451494693756,0.02423398639075458,128
untrained,5,0.4275728166103363,2,2,30,0.01639595306448906,0.016399204975770486,-9.91582744420182e-05,0.016381666188438733,0.016413539523879687,0.01614381792023778,128
untrained,5,0.4275728166103363,2,2,40,0.012352435765339261,0.012342130808129959,0.0004172965408494443,0.012351677939295768,0.012342860084027052,0.012218480464071035,128
untrained,5,0.4275728166103363,2,2,49,0.010103508533387132,0.010101255470623767,0.00011151146149521217,0.010131941994234008,0.010072806431930892,0.009967339923605323,128
untrained,5,0.4275728166103363,2,3,5,0.09098133209504579,0.09090834926991236,0.0004012477485547579,0.09113888889551162,0.09074714481830597,0.09056984260678291,128
untrained,5,0.4275728166103363,2,3,10,0.04761394394768609,0.04762874043677464,-0.00015535564945511567,0.047674237936735156,0.047567637637257576,0.04758125124499202,128
untrained,5,0.4275728166103363,2,3,20,0.024372065352217087,0.024415414293701462,-0.0008885259455519574,0.024352876283228398,0.02443402763456106,0.024261913262307644,128
untrained,5,0.4275728166103363,2,3,30,0.016403593800284645,0.01638407041404771,0.0005954491332080197,0.01638008120159308,0.01640729767580827,0.01637863158248365,128
untrained,5,0.4275728166103363,2,3,40,0.01234336941558802,0.012346465995351675,-0.00012541921450627926,0.01234469674527645,0.01234514731913805,0.01240623474586755,128
untrained,5,0.4275728166103363,2,3,49,0.010103151594589518,0.010099376282260115,0.0001868732641889947,0.010112085968864207,0.010090415194934728,0.010077454266138375,128
untrained,5,0.4275728166103363,3,0,5,0.09078686017739146,0.09088730528241112,-0.0005528860130712195,0.09125527068972587,0.09042391777038575,0.09160406142473221,128
untrained,5,0.4275728166103363,3,0,10,0.04764252344767252,0.04758843153961434,0.0005680076196320462,0.047833967581391336,0.047399948537349704,0.04766085371375084,128
untrained,5,0.4275728166103363,3,0,20,0.02440212741666513,0.024378167384216356,0.0004911826085940062,0.024527753703296185,0.024252858757972718,0.02438774984329939,128
untrained,5,0.4275728166103363,3,0,30,0.0163912618135045,0.016390117776467324,3.489898995867816e-05,0.016443928455313048,0.01633743420243263,0.016559121664613485,128
untrained,5,0.4275728166103363,3,0,40,0.01234508942866671,0.012343311941386848,7.199685605994839e-05,0.01238614059984684,0.012302255630493164,0.01246415008790791,128
untrained,5,0.4275728166103363,3,0,49,0.010096402526590866,0.01010418481808663,-0.00038525075348513845,0.010135955804464768,0.010064685983317239,0.010168562643229961,128
untrained,5,0.4275728166103363,3,1,5,0.09085028265651904,0.09082386465299697,0.00014541421502817546,0.09063620194792747,0.091036619246006,0.09163587726652622,128
untrained,5,0.4275728166103363,3,1,10,0.04756528571799949,0.04761690778180588,-0.0005423500122000043,0.047496845573186876,0.047682522982358935,0.04820628929883242,128
untrained,5,0.4275728166103363,3,1,20,0.024387006678761383,0.02437833255939982,0.00017787468511234504,0.024351998791098596,0.02441345565021038,0.02469090884551406,128
untrained,5,0.4275728166103363,3,1,30,0.016382088620869352,0.016396319474527722,-0.0004341532882414263,0.016367384791374208,0.016411229968070984,0.016641531139612198,128
untrained,5,0.4275728166103363,3,1,40,0.012340602340578707,0.012346794320118766,-0.00025081541099334227,0.012322484515607357,0.012364929169416427,0.012503463076427579,128
untrained,5,0.4275728166103363,3,1,49,0.010106312210313311,0.010093045053488096,0.0006568108406267919,0.010085430756515386,0.010113833206040519,0.010236047208309174,128
untrained,5,0.4275728166103363,3,2,5,0.09086203653561442,0.0908921765429633,-0.0001658283834977024,0.09090511500835419,0.09085060954093933,0.09122138936072588,128
untrained,5,0.4275728166103363,3,2,10,0.04760712235062211,0.04762007067026185,-0.00013597292148229487,0.04767772741615772,0.04754875637590885,0.04773514764383435,128
untrained,5,0.4275728166103363,3,2,20,0.024406335311572002,0.02436833785624138,0.0007790406959593426,0.02448460031300783,0.024290576204657556,0.024496451718732715,128
untrained,5,0.4275728166103363,3,2,30,0.016388691000908173,0.016395914725944,-0.00022033893272323978,0.016465684150656065,0.016319026922186217,0.016458673169836402,128
untrained,5,0.4275728166103363,3,2,40,0.012354690609284583,0.01233404807464873,0.0008361113501699426,0.01238150168210268,0.012307180278003215,0.012452714494429529,128
untrained,5,0.4275728166103363,3,2,49,0.010103996931626082,0.010097943958864701,0.0002996233279709708,0.010108097019244214,0.010093801255737032,0.010106990346685052,128
untrained,5,0.4275728166103363,3,3,5,0.0909457371423119,0.09111172670409792,-0.0009117426897979242,0.09108148291707038,0.09098428040742874,0.0896711777895689,128
untrained,5,0.4275728166103363,3,3,10,0.04763624226605451,0.04770495162522497,-0.0007206681221979984,0.047799235209822655,0.0475382000207901,0.04662563558667898,128
untrained,5,0.4275728166103363,3,3,20,0.024401987711098347,0.02440787871867442,-0.00012069296654248948,0.024485903978347778,0.024323884397745132,0.023804249707609415,128
untrained,5,0.4275728166103363,3,3,30,0.016398267312483353,0.016398173950046484,2.8467246222886167e-06,0.016441953058044117,0.01635448696712653,0.01610681228339672,128
untrained,5,0.4275728166103363,3,3,40,0.012361853252519966,0.012337302065657231,0.0009940091693610444,0.012387182097882032,0.012311905808746814,0.012036471045576036,128
untrained,5,0.4275728166103363,3,3,49,0.010101516964960802,0.010102938216573609,-7.034347622673257e-05,0.01012506115497375,0.010079403768996803,0.00998121767770499,128
untrained,5,0.4275728166103363,4,0,5,0.09081816673278809,0.09065509835879008,0.0008985807023134376,0.09038904756307602,0.0910760648548603,0.09267444349825382,128
untrained,5,0.4275728166103363,4,0,10,0.047518976352832934,0.0476342918459049,-0.0012118920900320762,0.047370510175824165,0.047776450589299205,0.048530390951782465,128
untrained,5,0.4275728166103363,4,0,20,0.02436028100383585,0.02439541072951171,-0.0007205256335459431,0.024283138662576677,0.024472086504101754,0.024895494570955634,128
untrained,5,0.4275728166103363,4,0,30,0.016391772044385463,0.016382208839823824,0.0002917925837308006,0.016364712516466776,0.01640912878016631,0.01678476110100746,128
untrained,5,0.4275728166103363,4,0,40,0.012347751629385255,0.01233656321883341,0.00045325991911008716,0.012309748865664005,0.012374535016715527,0.012628641678020358,128
untrained,5,0.4275728166103363,4,0,49,0.01009696220540051,0.010098704210635301,-8.625638782196073e-05,0.010070822220675799,0.010124856035928336,0.010411755414679646,128
untrained,5,0.4275728166103363,4,1,5,0.09098474681377411,0.09079238701434363,0.0010582178042883759,0.09080681353807449,0.09096070453524589,0.09116241615265608,128
untrained,5,0.4275728166103363,4,1,10,0.0476872730255127,0.047528790639451715,0.0016644500933893761,0.047600191459059714,0.047624538838863376,0.04775270354002714,128
untrained,5,0.4275728166103363,4,1,20,0.024410468941940742,0.02436363366701635,0.000960248829156921,0.024378789030015467,0.024395935609936713,0.024505504174157977,128
untrained,5,0.4275728166103363,4,1,30,0.016393000807368982,0.016387488318175016,0.00016816372607149512,0.016397371888160706,0.01638303672273954,0.016587726306170225,128
untrained,5,0.4275728166103363,4,1,40,0.012340076007984967,0.012347693939268427,-0.00030857105763004396,0.0123256778344512,0.01236211322247982,0.012488369015045464,128
untrained,5,0.4275728166103363,4,1,49,0.010100298381112061,0.010101672438898745,-6.801602669649042e-05,0.010121857405317073,0.01008012252194541,0.010102974832989275,128
untrained,5,0.4275728166103363,4,2,5,0.09080954680317327,0.09083859338646844,-0.00015990575661651286,0.09112572520971299,0.09052386805415154,0.09175203368067741,128
untrained,5,0.4275728166103363,4,2,10,0.047595065434773765,0.04762354724663348,-0.0002991202146025129,0.047830166295170784,0.047386888042092325,0.04782943520694971,128
untrained,5,0.4275728166103363,4,2,20,0.024378107801803554,0.024390778084737576,-0.00025980259141535213,0.024501689709722996,0.024267028085887432,0.024625651072710752,128
untrained,5,0.4275728166103363,4,2,30,0.01639671595353657,0.01638621605886816,0.0003202854053480049,0.016418131068348885,0.016364646578828492,0.016516640316694975,128
untrained,5,0.4275728166103363,4,2,40,0.012346690465924882,0.012341600380196476,0.00020617408308764215,0.012393141258507967,0.01229513632133603,0.01246890565380454,128
untrained,5,0.4275728166103363,4,2,49,0.010106279977101429,0.01009531448429487,0.0005428033330225887,0.010113288705446283,0.010088228753634862,0.010125644388608634,128
untrained,5,0.4275728166103363,4,3,5,0.09082459462316413,0.09117426120099567,-0.0019212570114586758,0.09079279974102974,0.09122353941202163,0.08991830982267857,128
untrained,5,0.4275728166103363,4,3,10,0.04766503651936849,0.04763936917643902,0.0002693195843550535,0.04728731401264667,0.04801849462091923,0.046941923443228006,128
untrained,5,0.4275728166103363,4,3,20,0.024397639375332236,0.02439495503477699,5.5015327379995706e-05,0.024251744896173478,0.02454088591039181,0.02414739760570228,128
untrained,5,0.4275728166103363,4,3,30,0.016381871624678437,0.016411877265945844,-0.000914980515541804,0.01634790524840355,0.016446280851960184,0.0161744044162333,128
untrained,5,0.4275728166103363,4,3,40,0.012348169538958885,0.012344355521891245,0.00015446039066830395,0.012307813204824925,0.012384701706469058,0.012299406109377742,128
untrained,5,0.4275728166103363,4,3,49,0.010107816835206215,0.010097195786566128,0.0005256640437886555,0.010043349801277628,0.010161588310587163,0.009958046488463879,128
untrained,5,0.4275728166103363,5,0,5,0.09089074323051854,0.09078711413201832,0.0005704002678370881,0.09070107787847519,0.0909715972840786,0.09163663350045681,128
untrained,5,0.4275728166103363,5,0,10,0.04760318014356825,0.047588896948443954,0.0001500460496343559,0.04755234159529209,0.047640515863895415,0.04807142121717334,128
untrained,5,0.4275728166103363,5,0,20,0.02436749385519035,0.024392312609384858,-0.0005090002605328331,0.02434967514127493,0.024409801699221134,0.024810487870126963,128
untrained,5,0.4275728166103363,5,0,30,0.01640123557338755,0.016381961486667578,0.000587925780517235,0.0163846871505181,0.01639822795987129,0.016512527829036117,128
untrained,5,0.4275728166103363,5,0,40,0.012350732188480675,0.012338632547209873,0.0004900750343252353,0.012336815521121026,0.01235251622274518,0.012426725588738918,128
untrained,5,0.4275728166103363,5,0,49,0.010104591063987619,0.01009639340763684,0.00040580479440930847,0.010090278043430679,0.010110648995151326,0.01015456987079233,128
untrained,5,0.4275728166103363,5,1,5,0.09092201370941966,0.09089028409549169,0.00017451852438411068,0.09178762435913086,0.09002308398485184,0.09094645362347364,128
untrained,5,0.4275728166103363,5,1,10,0.047648936730844006,0.047592642681657776,0.0005910658929943096,0.04803662709891796,0.04720802940428257,0.04755341727286577,128
untrained,5,0.4275728166103363,5,1,20,0.024384744367695076,0.02439517778531012,-0.00021388754131472602,0.024628819711506367,0.024150964431464673,0.024404336232692003,128
untrained,5,0.4275728166103363,5,1,30,0.016388050345487373,0.01639936983707749,-0.00034523886071989807,0.016588515415787698,0.016199069221814473,0.016372443176805973,128
untrained,5,0.4275728166103363,5,1,40,0.012340769971346229,0.012350547717710762,-0.00039599937464944804,0.01248149611055851,0.012209848128259182,0.012346230214461684,128
untrained,5,0.4275728166103363,5,1,49,0.010104037586817315,0.010099959192282041,0.00020186077931326816,0.010181791928349709,0.01002217639161616,0.01000556442886591,128
untrained,5,0.4275728166103363,5,2,5,0.09082592161078203,0.09087437391281128,-0.00026666055709686587,0.09074767753481865,0.09095503762364388,0.09148641675710678,128
untrained,5,0.4275728166103363,5,2,10,0.04761483757584183,0.047578084961441926,0.00038608557674154974,0.0476816538721323,0.047513275593519214,0.0480506825260818,128
untrained,5,0.4275728166103363,5,2,20,0.024359910416437647,0.02440871271177218,-0.001000690448143936,0.024399394169449806,0.024368581362068653,0.024640502640977502,128
untrained,5,0.4275728166103363,5,2,30,0.016396836801008743,0.016386103336326396,0.0003274100686837337,0.01641230098903179,0.016370482618610065,0.016516505740582943,128
untrained,5,0.4275728166103363,5,2,40,0.012344466253117024,0.012343368225632634,4.447646006741304e-05,0.01237122155725956,0.012316609639674425,0.01248676294926554,128
untrained,5,0.4275728166103363,5,2,49,0.010101951385968453,0.01009722523027919,0.00023397764071373276,0.010080953185655633,0.010118190199136734,0.010241969139315188,128
untrained,5,0.4275728166103363,5,3,5,0.09068767647994191,0.09087602013633364,-0.001037342045247858,0.09112152308225632,0.09045158922672272,0.092134446837008,128
untrained,5,0.4275728166103363,5,3,10,0.04758402117976436,0.047651543499024444,-0.0007090031910569841,0.047596181929111483,0.04763569161295891,0.04768127761781216,128
untrained,5,0.4275728166103363,5,3,20,0.024365460036254977,0.024404911039749594,-0.0008089133345392665,0.024490183964371682,0.024279663152992726,0.024603056721389294,128
untrained,5,0.4275728166103363,5,3,30,0.01640103319482622,0.01637587850833086,0.0007674513914674169,0.016465753565231958,0.01631079092621803,0.01670365151949227,128
untrained,5,0.4275728166103363,5,3,40,0.012335295029075016,0.012350657871366709,-0.0006223313458074137,0.012374516297131776,0.012311478331685066,0.012560220202431083,128
untrained,5,0.4275728166103363,5,3,49,0.010100485195926772,0.0100982281284441,0.00011174313166955581,0.01015426188099141,0.010044435609360131,0.01026380981784314,128
untrained,6,-0.6407904624938965,0,0,5,0.09102131260765924,0.09090006591489651,0.0006664785290587945,0.09128902181982994,0.09064069092273712,0.09035144094377756,128
untrained,6,-0.6407904624938965,0,0,10,0.04765439214677434,0.04760765991026949,0.0004905650833175089,0.047619594261050224,0.04764377325773239,0.04736633272841573,128
untrained,6,-0.6407904624938965,0,0,20,0.024408977185342646,0.024380694328595014,0.0005796894274841135,0.024509328417479992,0.02427983470261097,0.024216739693656564,128
untrained,6,-0.6407904624938965,0,0,30,0.016394633186076146,0.01639581269044294,-3.597097676564303e-05,0.01636568208535512,0.016424772267540296,0.016286361264064908,128
untrained,6,-0.6407904624938965,0,0,40,0.012341180337747566,0.012351818526573624,-0.0004308180178551658,0.012335391994565726,0.012357731629163028,0.012275065295398235,128
untrained,6,-0.6407904624938965,0,0,49,0.010102684995231556,0.010101531238568143,5.710474734602767e-05,0.01008864340125298,0.010115578466532181,0.009993093088269234,128
untrained,6,-0.6407904624938965,0,1,5,0.09078434127116064,0.09113215760096607,-0.001911955935607632,0.09066322445869446,0.09122935980558396,0.09053707029670477,128
untrained,6,-0.6407904624938965,0,1,10,0.04765478637080787,0.047617641292584285,0.0003898827723213942,0.04754023849964142,0.04773323498666286,0.047265276312828064,128
untrained,6,-0.6407904624938965,0,1,20,0.02439148291388294,0.02439592146269651,-9.097735102320201e-05,0.024351621232926845,0.024435863271355628,0.024250312009826303,128
untrained,6,-0.6407904624938965,0,1,30,0.01639485596859943,0.016393527373163012,4.052030935860543e-05,0.0163424551486969,0.0164459191262722,0.01634878828190267,128
untrained,6,-0.6407904624938965,0,1,40,0.012348472365277557,0.012345018165912408,0.00013988299307651618,0.012311931699514389,0.012381517887115478,0.012262009200640023,128
untrained,6,-0.6407904624938965,0,1,49,0.010101801470706337,0.010102960755994796,-5.737683400544854e-05,0.010069874400387004,0.010134881476358491,0.00996698928065598,128
untrained,6,-0.6407904624938965,0,2,5,0.09109272733766433,0.09083020607097037,0.0014430355853093178,0.0903012603521347,0.0916397213935852,0.0902950819581747,128
untrained,6,-0.6407904624938965,0,2,10,0.047662034223144904,0.04758358040039946,0.0008237001047734341,0.04737427160143852,0.04787355065345764,0.04752178257331252,128
untrained,6,-0.6407904624938965,0,2,20,0.02437680850639738,0.024402301492639805,-0.0005226209793989078,0.024242609180510043,0.02453695647418499,0.02440865454263985,128
untrained,6,-0.6407904624938965,0,2,30,0.01639108580282077,0.016396702630320156,-0.00017130851965411337,0.0163096501181523,0.016478179767727853,0.016365113900974393,128
untrained,6,-0.6407904624938965,0,2,40,0.012357792646988578,0.012334892096206489,0.0009274224742804854,0.012277500797063112,0.012414916045963764,0.012303341063670814,128
untrained,6,-0.6407904624938965,0,2,49,0.010101972158452568,0.010100550724956912,7.035920730240524e-05,0.010063456029308086,0.010139075164892236,0.010075982427224517,128
untrained,6,-0.6407904624938965,0,3,5,0.09088764622894643,0.09065022964605549,0.0013078074299663705,0.09098094180226327,0.09057325348258019,0.09222901612520218,128
untrained,6,-0.6407904624938965,0,3,10,0.047619001481308404,0.04756825414884512,0.0005331315849668635,0.04777881391346454,0.04740987047553062,0.048113171476870775,128
untrained,6,-0.6407904624938965,0,3,20,0.024380648809476987,0.024373944136882323,0.0001375187892944325,0.024466579034924506,0.024287894554436206,0.0249105307739228,128
untrained,6,-0.6407904624938965,0,3,30,0.01638679802105034,0.016389812284073144,-9.196384234524969e-05,0.01644114889204502,0.016335483516256015,0.01670103194192052,128
untrained,6,-0.6407904624938965,0,3,40,0.012340244379910556,0.012347450955954298,-0.0002919096313125754,0.012357869930565358,0.01232991013675928,0.012488811160437763,128
untrained,6,-0.6407904624938965,0,3,49,0.010097650387049779,0.010101276685826055,-0.00017952927712511875,0.010088671987154046,0.010110234575612205,0.010253602755255997,128
untrained,6,-0.6407904624938965,1,0,5,0.0906500572349593,0.09078042939205298,-0.0007185791071651121,0.09076885655522346,0.09065266326069832,0.09289238788187504,128
untrained,6,-0.6407904624938965,1,0,10,0.04753054855079999,0.04762272781114486,-0.0009687449961604516,0.04763924293220043,0.047511442005634306,0.048493155278265476,128
untrained,6,-0.6407904624938965,1,0,20,0.02437798049398709,0.024385199579749762,-0.0001480437853233982,0.02433581594377756,0.024427495338022708,0.024733804631978273,128
untrained,6,-0.6407904624938965,1,0,30,0.01638269374403098,0.016393312623853396,-0.00032398333411655936,0.01639471041659514,0.016381373504797618,0.01671747211366892,128
untrained,6,-0.6407904624938965,1,0,40,0.012338419865242577,0.012343572741769915,-0.00020877068594799648,0.012346532847732305,0.012335519958287477,0.012717889505438507,128
untrained,6,-0.6407904624938965,1,0,49,0.010096116843069363,0.010102011287265898,-0.00029183121119972475,0.010097233312470573,0.010100860908931615,0.010293389554135501,128
untrained,6,-0.6407904624938965,1,1,5,0.09079076532731976,0.09066812304042329,0.000675868170465419,0.09104185700416564,0.09042545929551124,0.09266340732574463,128
untrained,6,-0.6407904624938965,1,1,10,0.047571255443306315,0.047572155474083215,-9.459727880388875e-06,0.04769262745976448,0.0474507600069046,0.04856613464653492,128
untrained,6,-0.6407904624938965,1,1,20,0.024401433522870074,0.024346658841335855,0.0011236271795799337,0.024427969567477704,0.024319140426814555,0.025057838996872306,128
untrained,6,-0.6407904624938965,1,1,30,0.016396349024297308,0.016383031654752397,0.00040627276259115223,0.016382357105612755,0.01639692634344101,0.016621500719338655,128
untrained,6,-0.6407904624938965,1,1,40,0.01234164935326859,0.012343158132781393,-6.112178568115436e-05,0.012342703156173229,0.012342122010886669,0.012606983073055744,128
untrained,6,-0.6407904624938965,1,1,49,0.010093950514711757,0.010106289822601065,-0.0006108495583542405,0.010100683615523942,0.010099485668600822,0.010191698442213237,128
untrained,6,-0.6407904624938965,1,2,5,0.09076742122047826,0.09088784016218761,-0.0006628981775265795,0.09067847803235055,0.09096850231289863,0.0917650805786252,128
untrained,6,-0.6407904624938965,1,2,10,0.04758749327036385,0.047594772274471175,-7.647437330454496e-05,0.04764683693647385,0.04753522761166096,0.04817937035113573,128
untrained,6,-0.6407904624938965,1,2,20,0.024392482868337215,0.02436803691861086,0.0005013471930296512,0.024405522830784322,0.024354558810591696,0.02479838510043919,128
untrained,6,-0.6407904624938965,1,2,30,0.01639883453173002,0.016381359149652774,0.0005331079567914862,0.01642268014450868,0.016357387105623882,0.016598000889644027,128
untrained,6,-0.6407904624938965,1,2,40,0.012343346837009836,0.012343454453015419,-4.359252716214087e-06,0.01237532589584589,0.012311477586627007,0.012527888640761375,128
untrained,6,-0.6407904624938965,1,2,49,0.010098473891171762,0.010101446897422296,-0.0001471791043886773,0.010110038579726706,0.010089865524549874,0.010204710066318512,128
untrained,6,-0.6407904624938965,1,3,5,0.09082437049575716,0.09083992202809993,-8.560588394464868e-05,0.09075276181101799,0.0909104585647583,0.09168388601392508,128
untrained,6,-0.6407904624938965,1,3,10,0.04762187518609693,0.04757568192252009,0.0004852358083480097,0.04765316881239414,0.04754568561911583,0.04801144124940038,128
untrained,6,-0.6407904624938965,1,3,20,0.02438878842356097,0.024395029817465535,-0.00012793984008387707,0.024399636313319206,0.024384292587637902,0.02432140475139022,128
untrained,6,-0.6407904624938965,1,3,30,0.016394076417400604,0.016386249935737934,0.00023875545283222685,0.016408090045054755,0.016372178867459296,0.016591913998126984,128
untrained,6,-0.6407904624938965,1,3,40,0.01234398086080438,0.012344172378304381,-7.757465620803197e-06,0.01234400449320674,0.012344151176512242,0.012473764130845666,128
untrained,6,-0.6407904624938965,1,3,49,0.010105089213021133,0.010094982909422184,0.0005003102730123511,0.010104360553074856,0.010095770413778266,0.01019359810743481,128
untrained,6,-0.6407904624938965,2,0,5,0.0907141423364829,0.09090297814183587,-0.0010397467202134189,0.09062912166118622,0.09097501635551453,0.09197930805385113,128
untrained,6,-0.6407904624938965,2,0,10,0.047575027746994805,0.047644141019348926,-0.000725833603137103,0.047503907978534696,0.04771331734955311,0.04782776441425085,128
untrained,6,-0.6407904624938965,2,0,20,0.0243646391062103,0.02440989264505054,-0.0009278108310725244,0.024339383468031883,0.024435960873961448,0.02449311502277851,128
untrained,6,-0.6407904624938965,2,0,30,0.016404670157937912,0.016383564459870742,0.0006436972991239789,0.016364462425311407,0.01642361804842949,0.016357565531507134,128
untrained,6,-0.6407904624938965,2,0,40,0.012353014286327738,0.012338512284415109,0.000587327068275541,0.012315702717751264,0.012375653255730867,0.012345737894065678,128
untrained,6,-0.6407904624938965,2,0,49,0.010091350436890965,0.01010901213762774,-0.0008743259271088138,0.01009263455563662,0.01010762656829795,0.01018720050342381,128
untrained,6,-0.6407904624938965,2,1,5,0.09083345340706452,0.090809957293056,0.00012935296644021822,0.0908785454928875,0.09076647982001304,0.09177486971020699,128
untrained,6,-0.6407904624938965,2,1,10,0.047553191793725844,0.04760467431169614,-0.0005410221989711336,0.04768549427390099,0.047470925748348235,0.04843580722808838,128
untrained,6,-0.6407904624938965,2,1,20,0.0244111360399706,0.024354110931490168,0.0011693800815288711,0.02446849588304758,0.02429572492837906,0.024715553736314178,128
untrained,6,-0.6407904624938965,2,1,30,0.016377788400599988,0.016407559428367892,-0.0009080589268810902,0.01639821839829286,0.016387347256143887,0.016433035722002387,128
untrained,6,-0.6407904624938965,2,1,40,0.012338425236728352,0.012352463269325757,-0.0005685511314586455,0.012342663947492838,0.012348388880491256,0.012357885716482997,128
untrained,6,-0.6407904624938965,2,1,49,0.01010001786690992,0.0100999907700965,1.3414258332945114e-06,0.010110462274478406,0.010089546518058193,0.010199562995694578,128
untrained,6,-0.6407904624938965,2,2,5,0.0909188553603769,0.09095983217226579,-0.00022529749056666114,0.090934057533741,0.09094181433320045,0.09062066115438938,128
untrained,6,-0.6407904624938965,2,2,10,0.047652887718293443,0.04759595708448404,0.0005977041918638221,0.04769186787307263,0.04755857922136784,0.04749552672728896,128
untrained,6,-0.6407904624938965,2,2,20,0.024404126116465082,0.0243785888162468,0.0005234907539070871,0.024383367970585823,0.02439888771623373,0.024354879511520267,128
untrained,6,-0.6407904624938965,2,2,30,0.01639960632744516,0.016391063919974705,0.00026051335351600903,0.016406396528085072,0.016384210934241614,0.016281759832054377,128
untrained,6,-0.6407904624938965,2,2,40,0.012348797293048603,0.012344197232750853,0.00018629009506147164,0.012389016989618539,0.012303922977298497,0.012282375944778323,128
untrained,6,-0.6407904624938965,2,2,49,0.010101207767624453,0.010102789626815826,-7.829436721913564e-05,0.010137239204985755,0.010066749109905593,0.010004571173340082,128
untrained,6,-0.6407904624938965,2,3,5,0.0910199552948712,0.09083474002428503,0.0010184794528406017,0.0909180112183094,0.09094941914081574,0.09066287241876125,128
untrained,6,-0.6407904624938965,2,3,10,0.04765337723729096,0.047628709740960715,0.00025888912714116245,0.04768103882670403,0.04760174006223679,0.04717218829318881,128
untrained,6,-0.6407904624938965,2,3,20,0.024382543829384547,0.024398747171151664,-0.00033216303698496133,0.024349746480584144,0.0244318351149559,0.024368343874812126,128
untrained,6,-0.6407904624938965,2,3,30,0.016396346272351484,0.01638947438059573,0.00020959950425786526,0.016396449133753776,0.0163893211632967,0.01642688363790512,128
untrained,6,-0.6407904624938965,2,3,40,0.012342905527047018,0.012348204505949867,-0.00021461080103536755,0.012341690994799138,0.012349481601268053,0.012353099999018013,128
untrained,6,-0.6407904624938965,2,3,49,0.010102149573926618,0.010100633383867755,7.50485743451873e-05,0.010121747775345432,0.010081044341228446,0.01006321795284748,128
untrained,6,-0.6407904624938965,3,0,5,0.09104639326619823,0.09078762355266802,0.0014231094822404057,0.091068347543478,0.09078345820307732,0.09074095916002989,128
untrained,6,-0.6407904624938965,3,0,10,0.04763966744431609,0.047602529694413066,0.00038992957972753064,0.0476788155734539,0.04756442457437515,0.0475675854831934,128
untrained,6,-0.6407904624938965,3,0,20,0.02439256518628736,0.024389035868260463,7.234936842020169e-05,0.024481816217303276,0.024299722537398337,0.024369235849007964,128
untrained,6,-0.6407904624938965,3,0,30,0.016383842181058646,0.016401970891942654,-0.000552943763910584,0.016395305345455805,0.016390640661120413,0.016421629581600428,128
untrained,6,-0.6407904624938965,3,0,40,0.012345090590918017,0.012345963187199301,-3.534058485676119e-05,0.012419807352125644,0.012271256651729345,0.012357456609606743,128
untrained,6,-0.6407904624938965,3,0,49,0.01010057853609229,0.010099817194030252,3.7689462729873866e-05,0.010140599872992963,0.010059800683235635,0.010180387180298567,128
untrained,6,-0.6407904624938965,3,1,5,0.09100588162740071,0.09070989589563153,0.0016288389252828684,0.09069125726819038,0.09104486852884293,0.09131938125938177,128
untrained,6,-0.6407904624938965,3,1,10,0.04763947902841771,0.047578764115115836,0.0006376395037000914,0.04755363576114178,0.047666314616799356,0.04780050599947572,128
untrained,6,-0.6407904624938965,3,1,20,0.02438976960041832,0.024381341517017333,0.0001728089274103693,0.024350402876734734,0.024420557916164397,0.0245807773899287,128
untrained,6,-0.6407904624938965,3,1,30,0.016379104581234462,0.016405149600868266,-0.0007944368503349288,0.016337033237020175,0.01644741048415502,0.016466686502099037,128
untrained,6,-0.6407904624938965,3,1,40,0.012345581375091915,0.012345484140756967,3.938037217628929e-06,0.012308020889759064,0.012383042741566897,0.01235743728466332,128
untrained,6,-0.6407904624938965,3,1,49,0.010104262004869228,0.010095945300774517,0.00041171379919331647,0.010085077234068695,0.010115177427627603,0.010187504114583135,128
untrained,6,-0.6407904624938965,3,2,5,0.0909631447485316,0.09087496075854205,0.00048495880301406335,0.09116827100515365,0.09067590013146401,0.09077914897352457,128
untrained,6,-0.6407904624938965,3,2,10,0.047611141277301636,0.04759433070179734,0.00017657152634892662,0.04767512492835522,0.04753081798553467,0.04794056946411729,128
untrained,6,-0.6407904624938965,3,2,20,0.0244052927932193,0.024375215824621967,0.0006165775931601826,0.024402884021401405,0.02437708545476198,0.02440060838125646,128
untrained,6,-0.6407904624938965,3,2,30,0.016399180776550035,0.016383995561096758,0.0004632014694493281,0.016443892071644466,0.016339174161354702,0.016508030705153942,128
untrained,6,-0.6407904624938965,3,2,40,0.012349754642592118,0.012343698670965363,0.00024524603949113043,0.012346849963068961,0.012346532195806503,0.01226471655536443,128
untrained,6,-0.6407904624938965,3,2,49,0.01010368757786143,0.010097622183211879,0.0003002475938931228,0.010104832220442441,0.010096512202705656,0.010134115000255406,128
