T,K,N,d,noise_std,method,pool_index,position,num_examples,mse
3,2,50,4,0.2,em_ridge,1,17,200,0.05651462650401661
3,2,50,4,0.2,em_ridge,1,18,200,0.16248448802422094
3,2,50,4,0.2,em_ridge,1,19,200,0.08570573865069565
3,2,50,4,0.2,em_ridge,1,20,200,0.05151107274630018
3,2,50,4,0.2,em_ridge,1,21,200,0.04854437602819066
3,2,50,4,0.2,em_ridge,1,22,200,0.04582049556320444
3,2,50,4,0.2,em_ridge,1,23,200,0.041239013232054554
3,2,50,4,0.2,em_ridge,1,24,200,0.05754649316133641
3,2,50,4,0.2,em_ridge,1,25,200,0.05275104982594918
3,2,50,4,0.2,em_ridge,1,26,200,0.07342518228109443
3,2,50,4,0.2,em_ridge,1,27,200,0.04240314883402508
3,2,50,4,0.2,em_ridge,1,28,200,0.0407824241431942
3,2,50,4,0.2,em_ridge,1,29,200,0.053212133447100955
3,2,50,4,0.2,em_ridge,1,30,200,0.04513978088094733
3,2,50,4,0.2,em_ridge,1,31,200,0.045641643296447224
3,2,50,4,0.2,em_ridge,1,32,200,0.04054216460951656
3,2,50,4,0.2,em_ridge,1,33,200,0.0762468237377971
3,2,50,4,0.2,em_ridge,1,34,200,0.038805050381081486
3,2,50,4,0.2,em_ridge,1,35,200,0.04934650567479995
3,2,50,4,0.2,em_ridge,1,36,200,0.06856337815709726
3,2,50,4,0.2,em_ridge,1,37,200,0.04392263706775551
3,2,50,4,0.2,em_ridge,1,38,200,0.06352034941872263
3,2,50,4,0.2,em_ridge,1,39,200,0.041313202557249136
3,2,50,4,0.2,em_ridge,1,40,200,0.05217185039275434
3,2,50,4,0.2,em_ridge,1,41,200,0.03793471740098479
3,2,50,4,0.2,em_ridge,1,42,200,0.044129893415785944
3,2,50,4,0.2,em_ridge,1,43,200,0.03811201285509242
3,2,50,4,0.2,em_ridge,1,44,200,0.0489708935626295
3,2,50,4,0.2,em_ridge,1,45,200,0.04353085303249005
3,2,50,4,0.2,em_ridge,1,46,200,0.05249235022957447
3,2,50,4,0.2,em_ridge,1,47,200,0.050109713623638294
3,2,50,4,0.2,em_ridge,1,48,200,0.05193600907828972
3,2,50,4,0.2,em_ridge,1,49,200,0.044321532661309206
3,2,50,4,0.2,ridge_current,2,0,200,0.4107696996609721
3,2,50,4,0.2,ridge_current,2,1,200,0.3709516637313827
3,2,50,4,0.2,ridge_current,2,2,200,0.46578732200179146
3,2,50,4,0.2,ridge_current,2,3,200,0.31598640926251276
3,2,50,4,0.2,ridge_current,2,4,200,0.39790617265349937
3,2,50,4,0.2,ridge_current,2,5,200,0.43976832546172334
3,2,50,4,0.2,ridge_current,2,6,200,0.38378135395176927
3,2,50,4,0.2,ridge_current,2,7,200,0.4088385565367436
3,2,50,4,0.2,ridge_current,2,8,200,0.3399293773596185
3,2,50,4,0.2,ridge_current,2,9,200,0.35197015392712155
3,2,50,4,0.2,ridge_current,2,10,200,0.38405840269626496
3,2,50,4,0.2,ridge_current,2,11,200,0.36410697439579137
3,2,50,4,0.2,ridge_current,2,12,200,0.396129414759297
3,2,50,4,0.2,ridge_current,2,13,200,0.4035847938021355
3,2,50,4,0.2,ridge_current,2,14,200,0.45385790993655156
3,2,50,4,0.2,ridge_current,2,15,200,0.4636218871785492
3,2,50,4,0.2,ridge_current,2,16,200,0.3602539099284819
3,2,50,4,0.2,ridge_current,2,17,200,0.3180482546132267
3,2,50,4,0.2,ridge_current,2,18,200,0.4369187783987526
3,2,50,4,0.2,ridge_current,2,19,200,0.3872197950774155
3,2,50,4,0.2,ridge_current,2,20,200,0.4116579835477222
3,2,50,4,0.2,ridge_current,2,21,200,0.38645693245331686
3,2,50,4,0.2,ridge_current,2,22,200,0.4282290284665768
3,2,50,4,0.2,ridge_current,2,23,200,0.437006498691286
3,2,50,4,0.2,ridge_current,2,24,200,0.40694331388667093
3,2,50,4,0.2,ridge_current,2,25,200,0.44197662653486103
3,2,50,4,0.2,ridge_current,2,26,200,0.3587681228034259
3,2,50,4,0.2,ridge_current,2,27,200,0.47919369245043997
3,2,50,4,0.2,ridge_current,2,28,200,0.3490978310450503
3,2,50,4,0.2,ridge_current,2,29,200,0.34759080800158854
3,2,50,4,0.2,ridge_current,2,30,200,0.39846493886332823
3,2,50,4,0.2,ridge_current,2,31,200,0.4713665370665661
3,2,50,4,0.2,ridge_current,2,32,200,0.4030174845335732
3,2,50,4,0.2,ridge_current,2,33,200,0.35700239600396777
3,2,50,4,0.2,ridge_current,2,34,200,0.4297242121280844
3,2,50,4,0.2,ridge_current,2,35,200,0.3729418368174058
3,2,50,4,0.2,ridge_current,2,36,200,0.47907379835326547
3,2,50,4,0.2,ridge_current,2,37,200,0.5038287463691019
3,2,50,4,0.2,ridge_current,2,38,200,0.46485904504004993
3,2,50,4,0.2,ridge_current,2,39,200,0.48759556753144134
3,2,50,4,0.2,ridge_current,2,40,200,0.34483516264349307
3,2,50,4,0.2,ridge_current,2,41,200,0.32080222393117525
3,2,50,4,0.2,ridge_current,2,42,200,0.3222184352997314
3,2,50,4,0.2,ridge_current,2,43,200,0.36543839788854654
3,2,50,4,0.2,ridge_current,2,44,200,0.43823088633908536
3,2,50,4,0.2,ridge_current,2,45,200,0.42363808031600925
3,2,50,4,0.2,ridge_current,2,46,200,0.4068490282842657
3,2,50,4,0.2,ridge_current,2,47,200,0.42657908939745504
3,2,50,4,0.2,ridge_current,2,48,200,0.32024419936880094
3,2,50,4,0.2,ridge_current,2,49,200,0.4293461051559209
3,2,50,4,0.2,em_ridge,2,0,0,
3,2,50,4,0.2,em_ridge,2,1,200,0.5446700077993019
3,2,50,4,0.2,em_ridge,2,2,200,0.4406586089924693
3,2,50,4,0.2,em_ridge,2,3,200,0.24119882468895668
3,2,50,4,0.2,em_ridge,2,4,200,0.281469620002325
3,2,50,4,0.2,em_ridge,2,5,200,0.17656731842572115
3,2,50,4,0.2,em_ridge,2,6,200,0.14876419853532322
3,2,50,4,0.2,em_ridge,2,7,200,0.13707951343502195
3,2,50,4,0.2,em_ridge,2,8,200,0.11158084770248053
3,2,50,4,0.2,em_ridge,2,9,200,0.09644518558435741
3,2,50,4,0.2,em_ridge,2,10,200,0.1083216414863924
3,2,50,4,0.2,em_ridge,2,11,200,0.0959369581506586
3,2,50,4,0.2,em_ridge,2,12,200,0.0951669652579535
3,2,50,4,0.2,em_ridge,2,13,200,0.0654287409294271
3,2,50,4,0.2,em_ridge,2,14,200,0.062179320060856046
3,2,50,4,0.2,em_ridge,2,15,200,0.07224108785097735
3,2,50,4,0.2,em_ridge,2,16,200,0.060357050673730074
3,2,50,4,0.2,em_ridge,2,17,200,0.05281481369362042
3,2,50,4,0.2,em_ridge,2,18,200,0.050257767964295985
3,2,50,4,0.2,em_ridge,2,19,200,0.04818734842851361
3,2,50,4,0.2,em_ridge,2,20,200,0.05036851732374356
3,2,50,4,0.2,em_ridge,2,21,200,0.05854992565315108
3,2,50,4,0.2,em_ridge,2,22,200,0.054270073295200304
3,2,50,4,0.2,em_ridge,2,23,200,0.04563177741912188
3,2,50,4,0.2,em_ridge,2,24,200,0.07060350318007026
3,2,50,4,0.2,em_ridge,2,25,200,0.05303585933027671
3,2,50,4,0.2,em_ridge,2,26,200,0.04152924309178412
3,2,50,4,0.2,em_ridge,2,27,200,0.05526190854354839
3,2,50,4,0.2,em_ridge,2,28,200,0.046984673010049376
3,2,50,4,0.2,em_ridge,2,29,200,0.05473905573353826
3,2,50,4,0.2,em_ridge,2,30,200,0.06639235279168229
3,2,50,4,0.2,em_ridge,2,31,200,0.0549674796879412
3,2,50,4,0.2,em_ridge,2,32,200,0.05873830207517731
3,2,50,4,0.2,em_ridge,2,33,200,0.07258005446485201
3,2,50,4,0.2,em_ridge,2,34,200,0.04653963175998129
3,2,50,4,0.2,em_ridge,2,35,200,0.04516882439152999
3,2,50,4,0.2,em_ridge,2,36,200,0.05895355196283686
3,2,50,4,0.2,em_ridge,2,37,200,0.04610200764566526
3,2,50,4,0.2,em_ridge,2,38,200,0.04649072904670039
3,2,50,4,0.2,em_ridge,2,39,200,0.04563518277617346
3,2,50,4,0.2,em_ridge,2,40,200,0.052200471787844246
3,2,50,4,0.2,em_ridge,2,41,200,0.04922900079453212
3,2,50,4,0.2,em_ridge,2,42,200,0.049490435825618836
3,2,50,4,0.2,em_ridge,2,43,200,0.04539760803180324
3,2,50,4,0.2,em_ridge,2,44,200,0.04556581017144978
3,2,50,4,0.2,em_ridge,2,45,200,0.05159326777395212
3,2,50,4,0.2,em_ridge,2,46,200,0.058889424793559575
3,2,50,4,0.2,em_ridge,2,47,200,0.04464036068874489
3,2,50,4,0.2,em_ridge,2,48,200,0.049678424608038035
3,2,50,4,0.2,em_ridge,2,49,200,0.046794163465027586
3,2,50,4,0.2,ridge_current,3,0,200,0.4121632406173255
3,2,50,4,0.2,ridge_current,3,1,200,0.3824174759135849
3,2,50,4,0.2,ridge_current,3,2,200,0.5627524847051252
3,2,50,4,0.2,ridge_current,3,3,200,0.37665679282376635
3,2,50,4,0.2,ridge_current,3,4,200,0.4817577166401048
3,2,50,4,0.2,ridge_current,3,5,200,0.3752678635491628
3,2,50,4,0.2,ridge_current,3,6,200,0.327113580107586
3,2,50,4,0.2,ridge_current,3,7,200,0.4690660744874532
3,2,50,4,0.2,ridge_current,3,8,200,0.40888811549097
3,2,50,4,0.2,ridge_current,3,9,200,0.3901904546832556
3,2,50,4,0.2,ridge_current,3,10,200,0.3809026288701638
3,2,50,4,0.2,ridge_current,3,11,200,0.42080429579765943
3,2,50,4,0.2,ridge_current,3,12,200,0.4269016232810503
3,2,50,4,0.2,ridge_current,3,13,200,0.3761192127607808
3,2,50,4,0.2,ridge_current,3,14,200,0.3825741004490045
3,2,50,4,0.2,ridge_current,3,15,200,0.46033938352758424
3,2,50,4,0.2,ridge_current,3,16,200,0.36187673403425485
3,2,50,4,0.2,ridge_current,3,17,200,0.3695978654876812
3,2,50,4,0.2,ridge_current,3,18,200,0.32660088964862494
3,2,50,4,0.2,ridge_current,3,19,200,0.34841021279878825
3,2,50,4,0.2,ridge_current,3,20,200,0.38444475343442464
3,2,50,4,0.2,ridge_current,3,21,200,0.42639219131778927
3,2,50,4,0.2,ridge_current,3,22,200,0.46232688838141184
3,2,50,4,0.2,ridge_current,3,23,200,0.3615838054279176
3,2,50,4,0.2,ridge_current,3,24,200,0.3698308898686095
3,2,50,4,0.2,ridge_current,3,25,200,0.3822634797111392
3,2,50,4,0.2,ridge_current,3,26,200,0.4155464802031543
3,2,50,4,0.2,ridge_current,3,27,200,0.3310639522220248
3,2,50,4,0.2,ridge_current,3,28,200,0.33064586855110734
3,2,50,4,0.2,ridge_current,3,29,200,0.3734840704826595
3,2,50,4,0.2,ridge_current,3,30,200,0.4770480715520653
3,2,50,4,0.2,ridge_current,3,31,200,0.34403950921695925
3,2,50,4,0.2,ridge_current,3,32,200,0.4307629054122924
3,2,50,4,0.2,ridge_current,3,33,200,0.3173191682163039
3,2,50,4,0.2,ridge_current,3,34,200,0.4294203928986582
3,2,50,4,0.2,ridge_current,3,35,200,0.3812726886932471
3,2,50,4,0.2,ridge_current,3,36,200,0.5186310657919392
3,2,50,4,0.2,ridge_current,3,37,200,0.4577977860874005
3,2,50,4,0.2,ridge_current,3,38,200,0.4758809037770624
3,2,50,4,0.2,ridge_current,3,39,200,0.35884101712442484
3,2,50,4,0.2,ridge_current,3,40,200,0.34548519323418986
3,2,50,4,0.2,ridge_current,3,41,200,0.3741184298898321
3,2,50,4,0.2,ridge_current,3,42,200,0.429062315588438
3,2,50,4,0.2,ridge_current,3,43,200,0.3809253422476156
3,2,50,4,0.2,ridge_current,3,44,200,0.35942752632314934
3,2,50,4,0.2,ridge_current,3,45,200,0.3353257621933058
3,2,50,4,0.2,ridge_current,3,46,200,0.422258970176312
3,2,50,4,0.2,ridge_current,3,47,200,0.3255816090725304
3,2,50,4,0.2,ridge_current,3,48,200,0.40626650683850285
3,2,50,4,0.2,ridge_current,3,49,200,0.44760873177439103
3,2,50,4,0.2,em_ridge,3,0,0,
3,2,50,4,0.2,em_ridge,3,1,200,0.5110360986366718
3,2,50,4,0.2,em_ridge,3,2,200,0.5122696228686073
3,2,50,4,0.2,em_ridge,3,3,200,0.33543989340576613
3,2,50,4,0.2,em_ridge,3,4,200,0.3016396941920549
3,2,50,4,0.2,em_ridge,3,5,200,0.2194329032403444
3,2,50,4,0.2,em_ridge,3,6,200,0.17365660927066096
3,2,50,4,0.2,em_ridge,3,7,200,0.12757105347116343
3,2,50,4,0.2,em_ridge,3,8,200,0.08261830855127554
3,2,50,4,0.2,em_ridge,3,9,200,0.11519481684006515
3,2,50,4,0.2,em_ridge,3,10,200,0.08721169533736932
3,2,50,4,0.2,em_ridge,3,11,200,0.0906010692580455
3,2,50,4,0.2,em_ridge,3,12,200,0.07719964561150906
3,2,50,4,0.2,em_ridge,3,13,200,0.10158662807395116
3,2,50,4,0.2,em_ridge,3,14,200,0.06999522536823365
3,2,50,4,0.2,em_ridge,3,15,200,0.05753578444163528
3,2,50,4,0.2,em_ridge,3,16,200,0.043876459300821874
3,2,50,4,0.2,em_ridge,3,17,200,0.05667230682452908
3,2,50,4,0.2,em_ridge,3,18,200,0.05265300010997449
3,2,50,4,0.2,em_ridge,3,19,200,0.06930634234153933
3,2,50,4,0.2,em_ridge,3,20,200,0.0647816163841979
3,2,50,4,0.2,em_ridge,3,21,200,0.060596413719630524
3,2,50,4,0.2,em_ridge,3,22,200,0.0596040161841644
3,2,50,4,0.2,em_ridge,3,23,200,0.07167917830021552
3,2,50,4,0.2,em_ridge,3,24,200,0.0645327704176902
3,2,50,4,0.2,em_ridge,3,25,200,0.0557426862778045
3,2,50,4,0.2,em_ridge,3,26,200,0.05215983555498498
3,2,50,4,0.2,em_ridge,3,27,200,0.0477958954245966
3,2,50,4,0.2,em_ridge,3,28,200,0.04765579729937405
3,2,50,4,0.2,em_ridge,3,29,200,0.06022245658558696
3,2,50,4,0.2,em_ridge,3,30,200,0.05162938404381699
3,2,50,4,0.2,em_ridge,3,31,200,0.047840178079297566
3,2,50,4,0.2,em_ridge,3,32,200,0.05754886226985958
3,2,50,4,0.2,em_ridge,3,33,200,0.05753683848242732
3,2,50,4,0.2,em_ridge,3,34,200,0.04916501290957972
3,2,50,4,0.2,em_ridge,3,35,200,0.05624426883981881
3,2,50,4,0.2,em_ridge,3,36,200,0.047490561288010644
3,2,50,4,0.2,em_ridge,3,37,200,0.05946925553519643
3,2,50,4,0.2,em_ridge,3,38,200,0.04552303648431624
3,2,50,4,0.2,em_ridge,3,39,200,0.07466937263574852
3,2,50,4,0.2,em_ridge,3,40,200,0.05706879199266478
3,2,50,4,0.2,em_ridge,3,41,200,0.05263586980405632
3,2,50,4,0.2,em_ridge,3,42,200,0.047361884986060795
3,2,50,4,0.2,em_ridge,3,43,200,0.04549503559655423
3,2,50,4,0.2,em_ridge,3,44,200,0.05132479032687165
3,2,50,4,0.2,em_ridge,3,45,200,0.0444489416603591
3,2,50,4,0.2,em_ridge,3,46,200,0.0614070434715086
3,2,50,4,0.2,em_ridge,3,47,200,0.06992360066200613
3,2,50,4,0.2,em_ridge,3,48,200,0.05871233577507104
3,2,50,4,0.2,em_ridge,3,49,200,0.05065222066314685
3,2,50,4,0.2,ridge_current,4,0,200,0.42189536563165136
3,2,50,4,0.2,ridge_current,4,1,200,0.3370803580692886
3,2,50,4,0.2,ridge_current,4,2,200,0.3346308029543777
3,2,50,4,0.2,ridge_current,4,3,200,0.3078002022927327
3,2,50,4,0.2,ridge_current,4,4,200,0.44160918895479595
3,2,50,4,0.2,ridge_current,4,5,200,0.40469545768985127
3,2,50,4,0.2,ridge_current,4,6,200,0.5244896511661912
3,2,50,4,0.2,ridge_current,4,7,200,0.35085466495532125
3,2,50,4,0.2,ridge_current,4,8,200,0.389237418382242
3,2,50,4,0.2,ridge_current,4,9,200,0.33475430402373724
3,2,50,4,0.2,ridge_current,4,10,200,0.3395120831174848
3,2,50,4,0.2,ridge_current,4,11,200,0.4282909259120578
3,2,50,4,0.2,ridge_current,4,12,200,0.4189336533608708
3,2,50,4,0.2,ridge_current,4,13,200,0.3721140363808111
3,2,50,4,0.2,ridge_current,4,14,200,0.39996846014663484
3,2,50,4,0.2,ridge_current,4,15,200,0.3630674045774289
3,2,50,4,0.2,ridge_current,4,16,200,0.3619234555588314
3,2,50,4,0.2,ridge_current,4,17,200,0.4329469811653441
3,2,50,4,0.2,ridge_current,4,18,200,0.4143261127862095
3,2,50,4,0.2,ridge_current,4,19,200,0.3827928916108075
3,2,50,4,0.2,ridge_current,4,20,200,0.4276081979083323
3,2,50,4,0.2,ridge_current,4,21,200,0.430217348532279
3,2,50,4,0.2,ridge_current,4,22,200,0.3609268427788301
3,2,50,4,0.2,ridge_current,4,23,200,0.30112647616715327
3,2,50,4,0.2,ridge_current,4,24,200,0.4415987931667176
3,2,50,4,0.2,ridge_current,4,25,200,0.39605742572766195
3,2,50,4,0.2,ridge_current,4,26,200,0.4237999342725985
3,2,50,4,0.2,ridge_current,4,27,200,0.39756860817933304
3,2,50,4,0.2,ridge_current,4,28,200,0.44933381015495727
3,2,50,4,0.2,ridge_current,4,29,200,0.4304745253126833
3,2,50,4,0.2,ridge_current,4,30,200,0.45437100653124857
3,2,50,4,0.2,ridge_current,4,31,200,0.39779695547205135
3,2,50,4,0.2,ridge_current,4,32,200,0.3331902802548464
3,2,50,4,0.2,ridge_current,4,33,200,0.384819612638523
3,2,50,4,0.2,ridge_current,4,34,200,0.463254240647468
3,2,50,4,0.2,ridge_current,4,35,200,0.3429969483957907
3,2,50,4,0.2,ridge_current,4,36,200,0.5230762261664542
3,2,50,4,0.2,ridge_current,4,37,200,0.35749940989236295
3,2,50,4,0.2,ridge_current,4,38,200,0.4753709379941034
3,2,50,4,0.2,ridge_current,4,39,200,0.42457647839658674
3,2,50,4,0.2,ridge_current,4,40,200,0.4320778783760984
3,2,50,4,0.2,ridge_current,4,41,200,0.3772976804102949
3,2,50,4,0.2,ridge_current,4,42,200,0.3305783249862846
3,2,50,4,0.2,ridge_current,4,43,200,0.3527662534507103
3,2,50,4,0.2,ridge_current,4,44,200,0.3896245646357843
3,2,50,4,0.2,ridge_current,4,45,200,0.29391397715993456
3,2,50,4,0.2,ridge_current,4,46,200,0.40126009585605543
3,2,50,4,0.2,ridge_current,4,47,200,0.33017779251300616
3,2,50,4,0.2,ridge_current,4,48,200,0.41137070161609174
3,2,50,4,0.2,ridge_current,4,49,200,0.39376821613665874
3,2,50,4,0.2,em_ridge,4,0,0,
3,2,50,4,0.2,em_ridge,4,1,200,0.7605405630656421
3,2,50,4,0.2,em_ridge,4,2,200,0.6382321815249413
3,2,50,4,0.2,em_ridge,4,3,200,0.3996450531385945
3,2,50,4,0.2,em_ridge,4,4,200,0.3118370540866475
3,2,50,4,0.2,em_ridge,4,5,200,0.23650336738920685
3,2,50,4,0.2,em_ridge,4,6,200,0.2465937712690197
3,2,50,4,0.2,em_ridge,4,7,200,0.0927706791374483
3,2,50,4,0.2,em_ridge,4,8,200,0.08826285437832686
3,2,50,4,0.2,em_ridge,4,9,200,0.1277098706669234
3,2,50,4,0.2,em_ridge,4,10,200,0.05983267339579071
3,2,50,4,0.2,em_ridge,4,11,200,0.07705164194736104
3,2,50,4,0.2,em_ridge,4,12,200,0.06611485590900738
3,2,50,4,0.2,em_ridge,4,13,200,0.0627272248327077
3,2,50,4,0.2,em_ridge,4,14,200,0.061592917562186725
3,2,50,4,0.2,em_ridge,4,15,200,0.06586571446174619
3,2,50,4,0.2,em_ridge,4,16,200,0.052854106789580975
3,2,50,4,0.2,em_ridge,4,17,200,0.07727067218703122
3,2,50,4,0.2,em_ridge,4,18,200,0.05066942424762597
3,2,50,4,0.2,em_ridge,4,19,200,0.04454954500401634
3,2,50,4,0.2,em_ridge,4,20,200,0.06617300974293037
3,2,50,4,0.2,em_ridge,4,21,200,0.05102895955740396
3,2,50,4,0.2,em_ridge,4,22,200,0.04462356668928818
3,2,50,4,0.2,em_ridge,4,23,200,0.07008109711159623
3,2,50,4,0.2,em_ridge,4,24,200,0.04505663796013222
3,2,50,4,0.2,em_ridge,4,25,200,0.055213003850077824
3,2,50,4,0.2,em_ridge,4,26,200,0.05889389544438954
3,2,50,4,0.2,em_ridge,4,27,200,0.049196304242291704
3,2,50,4,0.2,em_ridge,4,28,200,0.05564809126622387
3,2,50,4,0.2,em_ridge,4,29,200,0.048770880335524895
3,2,50,4,0.2,em_ridge,4,30,200,0.055382938821145734
3,2,50,4,0.2,em_ridge,4,31,200,0.043749535563274045
3,2,50,4,0.2,em_ridge,4,32,200,0.04429388135420126
3,2,50,4,0.2,em_ridge,4,33,200,0.03985313777306925
3,2,50,4,0.2,em_ridge,4,34,200,0.04723114247994878
3,2,50,4,0.2,em_ridge,4,35,200,0.04291994286483137
3,2,50,4,0.2,em_ridge,4,36,200,0.0505337168773146
3,2,50,4,0.2,em_ridge,4,37,200,0.045349374670361
3,2,50,4,0.2,em_ridge,4,38,200,0.04044086855599491
3,2,50,4,0.2,em_ridge,4,39,200,0.05566499200630286
3,2,50,4,0.2,em_ridge,4,40,200,0.06753175558545507
3,2,50,4,0.2,em_ridge,4,41,200,0.04331233815499399
3,2,50,4,0.2,em_ridge,4,42,200,0.039339781203278544
3,2,50,4,0.2,em_ridge,4,43,200,0.06077968040306569
3,2,50,4,0.2,em_ridge,4,44,200,0.04342707208176234
3,2,50,4,0.2,em_ridge,4,45,200,0.04490168026961536
3,2,50,4,0.2,em_ridge,4,46,200,0.05220963581906614
3,2,50,4,0.2,em_ridge,4,47,200,0.04225431150880866
3,2,50,4,0.2,em_ridge,4,48,200,0.06699161613127014
3,2,50,4,0.2,em_ridge,4,49,200,0.065338181377539
3,2,50,4,0.2,ridge_current,5,0,200,0.431854721139252
3,2,50,4,0.2,ridge_current,5,1,200,0.3498141568198729
3,2,50,4,0.2,ridge_current,5,2,200,0.3444838721144103
3,2,50,4,0.2,ridge_current,5,3,200,0.36859319172994165
3,2,50,4,0.2,ridge_current,5,4,200,0.460193195204657
3,2,50,4,0.2,ridge_current,5,5,200,0.3612847051458191
3,2,50,4,0.2,ridge_current,5,6,200,0.3495933027411847
3,2,50,4,0.2,ridge_current,5,7,200,0.42333452971787566
3,2,50,4,0.2,ridge_current,5,8,200,0.4173976994185277
3,2,50,4,0.2,ridge_current,5,9,200,0.4554059066558849
3,2,50,4,0.2,ridge_current,5,10,200,0.34143712248629
3,2,50,4,0.2,ridge_current,5,11,200,0.39331282629474884
3,2,50,4,0.2,ridge_current,5,12,200,0.3932352820559437
3,2,50,4,0.2,ridge_current,5,13,200,0.3826140068428835
3,2,50,4,0.2,ridge_current,5,14,200,0.3461276179977025
3,2,50,4,0.2,ridge_current,5,15,200,0.4259283473344108
3,2,50,4,0.2,ridge_current,5,16,200,0.45059446590450447
3,2,50,4,0.2,ridge_current,5,17,200,0.4047362622527648
3,2,50,4,0.2,ridge_current,5,18,200,0.3334601489151595
3,2,50,4,0.2,ridge_current,5,19,200,0.3433476962484627
3,2,50,4,0.2,ridge_current,5,20,200,0.3426751710361253
3,2,50,4,0.2,ridge_current,5,21,200,0.36111707689598616
3,2,50,4,0.2,ridge_current,5,22,200,0.38758539074621795
3,2,50,4,0.2,ridge_current,5,23,200,0.4803943436051075
3,2,50,4,0.2,ridge_current,5,24,200,0.38642685163285817
3,2,50,4,0.2,ridge_current,5,25,200,0.4124087608448834
3,2,50,4,0.2,ridge_current,5,26,200,0.46860061414521426
3,2,50,4,0.2,ridge_current,5,27,200,0.5160689816801796
3,2,50,4,0.2,ridge_current,5,28,200,0.45457793309166694
3,2,50,4,0.2,ridge_current,5,29,200,0.3422023540987874
3,2,50,4,0.2,ridge_current,5,30,200,0.3251670561022756
3,2,50,4,0.2,ridge_current,5,31,200,0.42918921623791234
3,2,50,4,0.2,ridge_current,5,32,200,0.39654382589490844
3,2,50,4,0.2,ridge_current,5,33,200,0.3865042869213387
3,2,50,4,0.2,ridge_current,5,34,200,0.40328320025849634
3,2,50,4,0.2,ridge_current,5,35,200,0.4339180366115206
3,2,50,4,0.2,ridge_current,5,36,200,0.3553449871391436
3,2,50,4,0.2,ridge_current,5,37,200,0.36383568296263796
3,2,50,4,0.2,ridge_current,5,38,200,0.3789411020428804
3,2,50,4,0.2,ridge_current,5,39,200,0.3456495225472632
3,2,50,4,0.2,ridge_current,5,40,200,0.350785416376899
3,2,50,4,0.2,ridge_current,5,41,200,0.30794998640192445
3,2,50,4,0.2,ridge_current,5,42,200,0.41202240334027834
3,2,50,4,0.2,ridge_current,5,43,200,0.3446174065937587
3,2,50,4,0.2,ridge_current,5,44,200,0.47664461720780793
3,2,50,4,0.2,ridge_current,5,45,200,0.4020766209155617
3,2,50,4,0.2,ridge_current,5,46,200,0.3916749820562576
3,2,50,4,0.2,ridge_current,5,47,200,0.37725140432416077
3,2,50,4,0.2,ridge_current,5,48,200,0.438140998820017
3,2,50,4,0.2,ridge_current,5,49,200,0.3536639317600101
3,2,50,4,0.2,em_ridge,5,0,0,
3,2,50,4,0.2,em_ridge,5,1,200,0.7264356430391993
3,2,50,4,0.2,em_ridge,5,2,200,0.794231429529739
3,2,50,4,0.2,em_ridge,5,3,200,0.4440242978537221
3,2,50,4,0.2,em_ridge,5,4,200,0.42865041394520537
3,2,50,4,0.2,em_ridge,5,5,200,0.2770897187397451
3,2,50,4,0.2,em_ridge,5,6,200,0.19283160400581725
3,2,50,4,0.2,em_ridge,5,7,200,0.16418001124368709
3,2,50,4,0.2,em_ridge,5,8,200,0.16883683954000248
3,2,50,4,0.2,em_ridge,5,9,200,0.07103521757761556
3,2,50,4,0.2,em_ridge,5,10,200,0.06608218295703075
3,2,50,4,0.2,em_ridge,5,11,200,0.11156563220281626
3,2,50,4,0.2,em_ridge,5,12,200,0.05368076793832935
3,2,50,4,0.2,em_ridge,5,13,200,0.054524455957905185
3,2,50,4,0.2,em_ridge,5,14,200,0.05666664293394066
3,2,50,4,0.2,em_ridge,5,15,200,0.05382231640845694
3,2,50,4,0.2,em_ridge,5,16,200,0.06465459745978869
3,2,50,4,0.2,em_ridge,5,17,200,0.05900248369754535
3,2,50,4,0.2,em_ridge,5,18,200,0.04640334515524451
3,2,50,4,0.2,em_ridge,5,19,200,0.04960013320539309
3,2,50,4,0.2,em_ridge,5,20,200,0.047315749940678324
3,2,50,4,0.2,em_ridge,5,21,200,0.05413389793395444
3,2,50,4,0.2,em_ridge,5,22,200,0.04642927033945536
3,2,50,4,0.2,em_ridge,5,23,200,0.0379776674130113
3,2,50,4,0.2,em_ridge,5,24,200,0.046897602195383054
3,2,50,4,0.2,em_ridge,5,25,200,0.051457596060027255
3,2,50,4,0.2,em_ridge,5,26,200,0.03988865667278576
3,2,50,4,0.2,em_ridge,5,27,200,0.07556981797075818
3,2,50,4,0.2,em_ridge,5,28,200,0.05403313834645553
3,2,50,4,0.2,em_ridge,5,29,200,0.04092236177470991
3,2,50,4,0.2,em_ridge,5,30,200,0.04247454566761963
3,2,50,4,0.2,em_ridge,5,31,200,0.043674569180764254
3,2,50,4,0.2,em_ridge,5,32,200,0.04597313428493421
3,2,50,4,0.2,em_ridge,5,33,200,0.058578146747782396
3,2,50,4,0.2,em_ridge,5,34,200,0.04979114507385135
3,2,50,4,0.2,em_ridge,5,35,200,0.06004417346183013
3,2,50,4,0.2,em_ridge,5,36,200,0.04327642281312753
3,2,50,4,0.2,em_ridge,5,37,200,0.04683968962502954
3,2,50,4,0.2,em_ridge,5,38,200,0.03151905777446966
3,2,50,4,0.2,em_ridge,5,39,200,0.05012868227851716
3,2,50,4,0.2,em_ridge,5,40,200,0.047142914577731
